Segment,Country,Product,Discount_Band,Units_Sold,Manufacturing_Price,Sale_Price,Gross_Sales,Discounts,Sales,COGS,Profit,Date,Month_Number,Month_Name,Year,Profit_Margin_Pct,Gross_Margin_Pct,Discount_Pct,Unit_Profit,Unit_Cost,Markup_Pct,Contribution_Margin,Contribution_Margin_Pct,Quarter,Week,Day_of_Week,Is_Weekend,Fiscal_Year,Year_Month,Revenue_Category,Profit_Category,Discount_Tier,Sales_Per_Unit,COGS_Per_Unit,Discount_Per_Unit,Is_High_Margin,Is_Loss,Is_Heavy_Discount
Enterprise,Canada,Paseo,High,1583,10,125,197875.0,25723.75,172151.25,189960.0,-17808.75,2014-01-06,6,June,2014,-10.34,-10.34,13.0,-11.25,120.0,1150.0,-17808.75,-10.34,1,2,Monday,0,2015,2014-01,Enterprise,Loss,High Discount,108.75,120.0,16.25,0,1,0
Channel Partners,Mexico,Paseo,High,571,10,12,6852.0,890.76,5961.24,1713.0,4248.24,2014-01-07,7,July,2014,71.26,71.26,13.0,7.44,3.0,20.0,4248.24,71.26,1,2,Tuesday,0,2015,2014-01,Small,Low Profit,High Discount,10.44,3.0,1.56,1,0,0
Government,France,Paseo,High,2696,10,7,18872.0,2453.36,16418.64,13480.0,2938.6399999999994,2014-01-08,8,August,2014,17.9,17.9,13.0,1.09,5.0,-30.0,2938.6399999999994,17.9,1,2,Wednesday,0,2015,2014-01,Medium,Low Profit,High Discount,6.09,5.0,0.91,0,0,0
Midmarket,Canada,Paseo,High,1565,10,15,23475.0,3051.75,20423.25,15650.0,4773.25,2014-01-10,10,October,2014,23.37,23.37,13.0,3.05,10.0,50.0,4773.25,23.37,1,2,Friday,0,2015,2014-01,Medium,Low Profit,High Discount,13.05,10.0,1.95,0,0,0
Government,Canada,Paseo,High,1249,10,20,24980.0,3247.4,21732.6,12490.0,9242.6,2014-01-10,10,October,2014,42.53,42.53,13.0,7.4,10.0,100.0,9242.599999999999,42.53,1,2,Friday,0,2015,2014-01,Medium,Medium Profit,High Discount,17.4,10.0,2.6,1,0,0
Government,Germany,Paseo,High,357,10,350,124950.0,16243.5,108706.5,92820.0,15886.5,2014-01-11,11,November,2014,14.61,14.61,13.0,44.5,260.0,3400.0,15886.5,14.61,1,2,Saturday,1,2015,2014-01,Enterprise,Medium Profit,High Discount,304.5,260.0,45.5,0,0,0
Channel Partners,Germany,Paseo,High,1013,10,12,12156.0,1580.28,10575.72,3039.0,7536.719999999999,2014-01-12,12,December,2014,71.26,71.26,13.0,7.44,3.0,20.0,7536.719999999999,71.26,1,2,Sunday,1,2015,2014-01,Medium,Medium Profit,High Discount,10.44,3.0,1.56,1,0,0
Midmarket,France,Velo,High,3997,120,15,59962.5,7795.13,52167.37,39975.0,12192.379999999996,2014-01-01,1,January,2014,23.37,23.37,13.0,3.05,10.0,-87.5,12192.370000000003,23.37,1,1,Wednesday,0,2014,2014-01,Large,Medium Profit,High Discount,13.05,10.0,1.95,0,0,0
Government,Canada,Velo,High,2632,120,350,921200.0,119756.0,801444.0,684320.0,117124.0,2014-01-06,6,June,2014,14.61,14.61,13.0,44.5,260.0,191.67,117124.0,14.61,1,2,Monday,0,2015,2014-01,Enterprise,High Profit,High Discount,304.5,260.0,45.5,0,0,0
Government,France,Velo,High,1190,120,7,8330.0,1082.9,7247.1,5950.0,1297.1000000000004,2014-01-06,6,June,2014,17.9,17.9,13.0,1.09,5.0,-94.17,1297.1000000000004,17.9,1,2,Monday,0,2015,2014-01,Small,Low Profit,High Discount,6.09,5.0,0.91,0,0,0
Channel Partners,Mexico,Velo,High,604,120,12,7248.0,942.24,6305.76,1812.0,4493.76,2014-01-06,6,June,2014,71.26,71.26,13.0,7.44,3.0,-90.0,4493.76,71.26,1,2,Monday,0,2015,2014-01,Small,Low Profit,High Discount,10.44,3.0,1.56,1,0,0
Midmarket,Germany,Velo,High,660,120,15,9900.0,1287.0,8613.0,6600.0,2013.0,2013-01-09,9,September,2013,23.37,23.37,13.0,3.05,10.0,-87.5,2013.0,23.37,1,2,Wednesday,0,2014,2013-01,Small,Low Profit,High Discount,13.05,10.0,1.95,0,0,0
Channel Partners,Mexico,Velo,High,410,120,12,4920.0,639.6,4280.4,1230.0,3050.4,2014-01-10,10,October,2014,71.26,71.26,13.0,7.44,3.0,-90.0,3050.3999999999996,71.26,1,2,Friday,0,2015,2014-01,Small,Low Profit,High Discount,10.44,3.0,1.56,1,0,0
Small Business,Mexico,Velo,High,2605,120,300,781500.0,101595.0,679905.0,651250.0,28655.0,2013-01-11,11,November,2013,4.21,4.21,13.0,11.0,250.0,150.0,28655.0,4.21,1,2,Friday,0,2014,2013-01,Enterprise,High Profit,High Discount,261.0,250.0,39.0,0,0,0
Channel Partners,Germany,Velo,High,1013,120,12,12156.0,1580.28,10575.72,3039.0,7536.719999999999,2014-01-12,12,December,2014,71.26,71.26,13.0,7.44,3.0,-90.0,7536.719999999999,71.26,1,2,Sunday,1,2015,2014-01,Medium,Medium Profit,High Discount,10.44,3.0,1.56,1,0,0
Enterprise,Canada,Vtt,High,1583,250,125,197875.0,25723.75,172151.25,189960.0,-17808.75,2014-01-06,6,June,2014,-10.34,-10.34,13.0,-11.25,120.0,-50.0,-17808.75,-10.34,1,2,Monday,0,2015,2014-01,Enterprise,Loss,High Discount,108.75,120.0,16.25,0,1,0
Midmarket,Canada,Vtt,High,1565,250,15,23475.0,3051.75,20423.25,15650.0,4773.25,2014-01-10,10,October,2014,23.37,23.37,13.0,3.05,10.0,-94.0,4773.25,23.37,1,2,Friday,0,2015,2014-01,Medium,Low Profit,High Discount,13.05,10.0,1.95,0,0,0
Enterprise,Canada,Amarilla,High,1659,260,125,207375.0,26958.75,180416.25,199080.0,-18663.75,2014-01-01,1,January,2014,-10.34,-10.34,13.0,-11.25,120.0,-51.92,-18663.75,-10.34,1,1,Wednesday,0,2014,2014-01,Enterprise,Loss,High Discount,108.75,120.0,16.25,0,1,0
Government,France,Amarilla,High,1190,260,7,8330.0,1082.9,7247.1,5950.0,1297.1000000000004,2014-01-06,6,June,2014,17.9,17.9,13.0,1.09,5.0,-97.31,1297.1000000000004,17.9,1,2,Monday,0,2015,2014-01,Small,Low Profit,High Discount,6.09,5.0,0.91,0,0,0
Channel Partners,Mexico,Amarilla,High,410,260,12,4920.0,639.6,4280.4,1230.0,3050.4,2014-01-10,10,October,2014,71.26,71.26,13.0,7.44,3.0,-95.38,3050.3999999999996,71.26,1,2,Friday,0,2015,2014-01,Small,Low Profit,High Discount,10.44,3.0,1.56,1,0,0
Channel Partners,Germany,Amarilla,High,1770,260,12,21240.0,2761.2,18478.8,5310.0,13168.8,2013-01-12,12,December,2013,71.26,71.26,13.0,7.44,3.0,-95.38,13168.8,71.26,1,2,Saturday,1,2014,2013-01,Medium,Medium Profit,High Discount,10.44,3.0,1.56,1,0,0
Government,Mexico,Carretera,High,2579,3,20,51580.0,7221.2,44358.8,25790.0,18568.800000000003,2014-01-04,4,April,2014,41.86,41.86,14.0,7.2,10.0,566.67,18568.800000000003,41.86,1,1,Saturday,1,2015,2014-01,Medium,Medium Profit,High Discount,17.2,10.0,2.8,1,0,0
Government,United States Of America,Carretera,High,1743,3,20,34860.0,4880.4,29979.6,17430.0,12549.6,2014-01-05,5,May,2014,41.86,41.86,14.0,7.2,10.0,566.67,12549.599999999999,41.86,1,1,Sunday,1,2015,2014-01,Medium,Medium Profit,High Discount,17.2,10.0,2.8,1,0,0
Government,United States Of America,Carretera,High,2996,3,7,20972.0,2936.08,18035.92,14980.0,3055.9199999999983,2013-01-10,10,October,2013,16.94,16.94,14.0,1.02,5.0,133.33,3055.9199999999983,16.94,1,2,Thursday,0,2014,2013-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,Germany,Carretera,High,280,3,7,1960.0,274.4,1685.6,1400.0,285.5999999999999,2014-01-12,12,December,2014,16.94,16.94,14.0,1.02,5.0,133.33,285.5999999999999,16.94,1,2,Sunday,1,2015,2014-01,Small,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,France,Montana,High,293,5,7,2051.0,287.14,1763.86,1465.0,298.8599999999999,2014-01-02,2,February,2014,16.94,16.94,14.0,1.02,5.0,40.0,298.8599999999999,16.94,1,1,Thursday,0,2014,2014-01,Small,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,United States Of America,Montana,High,2996,5,7,20972.0,2936.08,18035.92,14980.0,3055.9199999999983,2013-01-10,10,October,2013,16.94,16.94,14.0,1.02,5.0,40.0,3055.9199999999983,16.94,1,2,Thursday,0,2014,2013-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Midmarket,Germany,Paseo,High,278,10,15,4170.0,583.8,3586.2,2780.0,806.1999999999998,2014-01-02,2,February,2014,22.48,22.48,14.0,2.9,10.0,50.0,806.1999999999998,22.48,1,1,Thursday,0,2014,2014-01,Small,Low Profit,High Discount,12.9,10.0,2.1,0,0,0
Government,Canada,Paseo,High,2428,10,20,48560.0,6798.4,41761.6,24280.0,17481.6,2014-01-03,3,March,2014,41.86,41.86,14.0,7.2,10.0,100.0,17481.6,41.86,1,1,Friday,0,2014,2014-01,Medium,Medium Profit,High Discount,17.2,10.0,2.8,1,0,0
Midmarket,United States Of America,Paseo,High,1767,10,15,26505.0,3710.7,22794.3,17670.0,5124.299999999999,2014-01-09,9,September,2014,22.48,22.48,14.0,2.9,10.0,50.0,5124.299999999999,22.48,1,2,Thursday,0,2015,2014-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Channel Partners,France,Paseo,High,1393,10,12,16716.0,2340.24,14375.76,4179.0,10196.76,2014-01-10,10,October,2014,70.93,70.93,14.0,7.32,3.0,20.0,10196.76,70.93,1,2,Friday,0,2015,2014-01,Medium,Medium Profit,High Discount,10.32,3.0,1.68,1,0,0
Government,Germany,Vtt,High,280,250,7,1960.0,274.4,1685.6,1400.0,285.5999999999999,2014-01-12,12,December,2014,16.94,16.94,14.0,1.02,5.0,-97.2,285.5999999999999,16.94,1,2,Sunday,1,2015,2014-01,Small,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Channel Partners,France,Amarilla,High,1393,260,12,16716.0,2340.24,14375.76,4179.0,10196.76,2014-01-10,10,October,2014,70.93,70.93,14.0,7.32,3.0,-95.38,10196.76,70.93,1,2,Friday,0,2015,2014-01,Medium,Medium Profit,High Discount,10.32,3.0,1.68,1,0,0
Channel Partners,United States Of America,Amarilla,High,2015,260,12,24180.0,3385.2,20794.8,6045.0,14749.8,2013-01-12,12,December,2013,70.93,70.93,14.0,7.32,3.0,-95.38,14749.8,70.93,1,2,Saturday,1,2014,2013-01,Medium,Medium Profit,High Discount,10.32,3.0,1.68,1,0,0
Small Business,Mexico,Carretera,High,801,3,300,240300.0,33642.0,206658.0,200250.0,6408.0,2014-01-07,7,July,2014,3.1,3.1,14.0,8.0,250.0,9900.0,6408.0,3.1,1,2,Tuesday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Enterprise,France,Carretera,High,1023,3,125,127875.0,17902.5,109972.5,122760.0,-12787.5,2013-01-09,9,September,2013,-11.63,-11.63,14.0,-12.5,120.0,4066.67,-12787.5,-11.63,1,2,Wednesday,0,2014,2013-01,Enterprise,Loss,High Discount,107.5,120.0,17.5,0,1,0
Small Business,Canada,Carretera,High,1496,3,300,448800.0,62832.0,385968.0,374000.0,11968.0,2014-01-10,10,October,2014,3.1,3.1,14.0,8.0,250.0,9900.0,11968.0,3.1,1,2,Friday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,United States Of America,Carretera,High,1010,3,300,303000.0,42420.0,260580.0,252500.0,8080.0,2014-01-10,10,October,2014,3.1,3.1,14.0,8.0,250.0,9900.0,8080.0,3.1,1,2,Friday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Midmarket,Germany,Carretera,High,1513,3,15,22695.0,3177.3,19517.7,15130.0,4387.700000000001,2014-01-11,11,November,2014,22.48,22.48,14.0,2.9,10.0,400.0,4387.700000000001,22.48,1,2,Saturday,1,2015,2014-01,Medium,Low Profit,High Discount,12.9,10.0,2.1,0,0,0
Midmarket,Canada,Carretera,High,2300,3,15,34500.0,4830.0,29670.0,23000.0,6670.0,2014-01-12,12,December,2014,22.48,22.48,14.0,2.9,10.0,400.0,6670.0,22.48,1,2,Sunday,1,2015,2014-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Enterprise,Mexico,Carretera,High,2821,3,125,352625.0,49367.5,303257.5,338520.0,-35262.5,2013-01-12,12,December,2013,-11.63,-11.63,14.0,-12.5,120.0,4066.67,-35262.5,-11.63,1,2,Saturday,1,2014,2013-01,Enterprise,Loss,High Discount,107.5,120.0,17.5,0,1,0
Government,Canada,Montana,High,2227,5,350,779625.0,109147.5,670477.5,579150.0,91327.5,2014-01-01,1,January,2014,13.62,13.62,14.0,41.01,260.06,6900.0,91327.5,13.62,1,1,Wednesday,0,2014,2014-01,Enterprise,High Profit,High Discount,301.07,260.06,49.01,0,0,0
Government,Germany,Montana,High,1199,5,350,419650.0,58751.0,360899.0,311740.0,49159.0,2014-01-04,4,April,2014,13.62,13.62,14.0,41.0,260.0,6900.0,49159.0,13.62,1,1,Saturday,1,2015,2014-01,Enterprise,High Profit,High Discount,301.0,260.0,49.0,0,0,0
Government,Canada,Montana,High,200,5,350,70000.0,9800.0,60200.0,52000.0,8200.0,2014-01-05,5,May,2014,13.62,13.62,14.0,41.0,260.0,6900.0,8200.0,13.62,1,1,Sunday,1,2015,2014-01,Large,Medium Profit,High Discount,301.0,260.0,49.0,0,0,0
Government,Canada,Montana,High,388,5,7,2716.0,380.24,2335.76,1940.0,395.7600000000002,2014-01-09,9,September,2014,16.94,16.94,14.0,1.02,5.0,40.0,395.7600000000002,16.94,1,2,Thursday,0,2015,2014-01,Small,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,Mexico,Montana,High,1727,5,7,12089.0,1692.46,10396.54,8635.0,1761.5400000000009,2013-01-10,10,October,2013,16.94,16.94,14.0,1.02,5.0,40.0,1761.5400000000009,16.94,1,2,Thursday,0,2014,2013-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Midmarket,Canada,Montana,High,2300,5,15,34500.0,4830.0,29670.0,23000.0,6670.0,2014-01-12,12,December,2014,22.48,22.48,14.0,2.9,10.0,200.0,6670.0,22.48,1,2,Sunday,1,2015,2014-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Government,Mexico,Paseo,High,260,10,20,5200.0,728.0,4472.0,2600.0,1872.0,2014-01-02,2,February,2014,41.86,41.86,14.0,7.2,10.0,100.0,1872.0,41.86,1,1,Thursday,0,2014,2014-01,Small,Low Profit,High Discount,17.2,10.0,2.8,1,0,0
Midmarket,Canada,Paseo,High,2470,10,15,37050.0,5187.0,31863.0,24700.0,7163.0,2013-01-09,9,September,2013,22.48,22.48,14.0,2.9,10.0,50.0,7163.0,22.48,1,2,Wednesday,0,2014,2013-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Midmarket,Canada,Paseo,High,1743,10,15,26145.0,3660.3,22484.7,17430.0,5054.700000000001,2013-01-10,10,October,2013,22.48,22.48,14.0,2.9,10.0,50.0,5054.700000000001,22.48,1,2,Thursday,0,2014,2013-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Channel Partners,United States Of America,Paseo,High,2914,10,12,34968.0,4895.52,30072.48,8742.0,21330.48,2014-01-10,10,October,2014,70.93,70.93,14.0,7.32,3.0,20.0,21330.48,70.93,1,2,Friday,0,2015,2014-01,Medium,High Profit,High Discount,10.32,3.0,1.68,1,0,0
Government,France,Paseo,High,1731,10,7,12117.0,1696.38,10420.62,8655.0,1765.6200000000008,2014-01-10,10,October,2014,16.94,16.94,14.0,1.02,5.0,-30.0,1765.6200000000008,16.94,1,2,Friday,0,2015,2014-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,Canada,Paseo,High,700,10,350,245000.0,34300.0,210700.0,182000.0,28700.0,2014-01-11,11,November,2014,13.62,13.62,14.0,41.0,260.0,3400.0,28700.0,13.62,1,2,Saturday,1,2015,2014-01,Enterprise,High Profit,High Discount,301.0,260.0,49.0,0,0,0
Channel Partners,Canada,Paseo,High,2222,10,12,26664.0,3732.96,22931.04,6666.0,16265.04,2013-01-11,11,November,2013,70.93,70.93,14.0,7.32,3.0,20.0,16265.04,70.93,1,2,Friday,0,2014,2013-01,Medium,Medium Profit,High Discount,10.32,3.0,1.68,1,0,0
Government,United States Of America,Paseo,High,1177,10,350,411950.0,57673.0,354277.0,306020.0,48257.0,2014-01-11,11,November,2014,13.62,13.62,14.0,41.0,260.0,3400.0,48257.0,13.62,1,2,Saturday,1,2015,2014-01,Enterprise,High Profit,High Discount,301.0,260.0,49.0,0,0,0
Government,France,Paseo,High,1922,10,350,672700.0,94178.0,578522.0,499720.0,78802.0,2013-01-11,11,November,2013,13.62,13.62,14.0,41.0,260.0,3400.0,78802.0,13.62,1,2,Friday,0,2014,2013-01,Enterprise,High Profit,High Discount,301.0,260.0,49.0,0,0,0
Enterprise,Mexico,Velo,High,1575,120,125,196875.0,27562.5,169312.5,189000.0,-19687.5,2014-01-02,2,February,2014,-11.63,-11.63,14.0,-12.5,120.0,4.17,-19687.5,-11.63,1,1,Thursday,0,2014,2014-01,Enterprise,Loss,High Discount,107.5,120.0,17.5,0,1,0
Government,United States Of America,Velo,High,606,120,20,12120.0,1696.8,10423.2,6060.0,4363.200000000001,2014-01-04,4,April,2014,41.86,41.86,14.0,7.2,10.0,-83.33,4363.200000000001,41.86,1,1,Saturday,1,2015,2014-01,Medium,Low Profit,High Discount,17.2,10.0,2.8,1,0,0
Small Business,United States Of America,Velo,High,2460,120,300,738000.0,103320.0,634680.0,615000.0,19680.0,2014-01-07,7,July,2014,3.1,3.1,14.0,8.0,250.0,150.0,19680.0,3.1,1,2,Tuesday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,Canada,Velo,High,269,120,300,80700.0,11298.0,69402.0,67250.0,2152.0,2013-01-10,10,October,2013,3.1,3.1,14.0,8.0,250.0,150.0,2152.0,3.1,1,2,Thursday,0,2014,2013-01,Large,Low Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,Germany,Velo,High,2536,120,300,760800.0,106512.0,654288.0,634000.0,20288.0,2013-01-11,11,November,2013,3.1,3.1,14.0,8.0,250.0,150.0,20288.0,3.1,1,2,Friday,0,2014,2013-01,Enterprise,High Profit,High Discount,258.0,250.0,42.0,0,0,0
Government,Mexico,Vtt,High,2903,250,7,20321.0,2844.94,17476.06,14515.0,2961.0600000000013,2014-01-03,3,March,2014,16.94,16.94,14.0,1.02,5.0,-97.2,2961.0600000000013,16.94,1,1,Friday,0,2014,2014-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Small Business,United States Of America,Vtt,High,2541,250,300,762300.0,106722.0,655578.0,635250.0,20328.0,2014-01-08,8,August,2014,3.1,3.1,14.0,8.0,250.0,20.0,20328.0,3.1,1,2,Wednesday,0,2015,2014-01,Enterprise,High Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,Canada,Vtt,High,269,250,300,80700.0,11298.0,69402.0,67250.0,2152.0,2013-01-10,10,October,2013,3.1,3.1,14.0,8.0,250.0,20.0,2152.0,3.1,1,2,Thursday,0,2014,2013-01,Large,Low Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,Canada,Vtt,High,1496,250,300,448800.0,62832.0,385968.0,374000.0,11968.0,2014-01-10,10,October,2014,3.1,3.1,14.0,8.0,250.0,20.0,11968.0,3.1,1,2,Friday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Small Business,United States Of America,Vtt,High,1010,250,300,303000.0,42420.0,260580.0,252500.0,8080.0,2014-01-10,10,October,2014,3.1,3.1,14.0,8.0,250.0,20.0,8080.0,3.1,1,2,Friday,0,2015,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Government,France,Vtt,High,1281,250,350,448350.0,62769.0,385581.0,333060.0,52521.0,2013-01-12,12,December,2013,13.62,13.62,14.0,41.0,260.0,40.0,52521.0,13.62,1,2,Saturday,1,2014,2013-01,Enterprise,High Profit,High Discount,301.0,260.0,49.0,0,0,0
Small Business,Canada,Amarilla,High,888,260,300,266400.0,37296.0,229104.0,222000.0,7104.0,2014-01-03,3,March,2014,3.1,3.1,14.0,8.0,250.0,15.38,7104.0,3.1,1,1,Friday,0,2014,2014-01,Enterprise,Medium Profit,High Discount,258.0,250.0,42.0,0,0,0
Enterprise,United States Of America,Amarilla,High,2844,260,125,355500.0,49770.0,305730.0,341280.0,-35550.0,2014-01-05,5,May,2014,-11.63,-11.63,14.0,-12.5,120.0,-51.92,-35550.0,-11.63,1,1,Sunday,1,2015,2014-01,Enterprise,Loss,High Discount,107.5,120.0,17.5,0,1,0
Channel Partners,France,Amarilla,High,2475,260,12,29700.0,4158.0,25542.0,7425.0,18117.0,2014-01-08,8,August,2014,70.93,70.93,14.0,7.32,3.0,-95.38,18117.0,70.93,1,2,Wednesday,0,2015,2014-01,Medium,Medium Profit,High Discount,10.32,3.0,1.68,1,0,0
Midmarket,Canada,Amarilla,High,1743,260,15,26145.0,3660.3,22484.7,17430.0,5054.700000000001,2013-01-10,10,October,2013,22.48,22.48,14.0,2.9,10.0,-94.23,5054.700000000001,22.48,1,2,Thursday,0,2014,2013-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Channel Partners,United States Of America,Amarilla,High,2914,260,12,34968.0,4895.52,30072.48,8742.0,21330.48,2014-01-10,10,October,2014,70.93,70.93,14.0,7.32,3.0,-95.38,21330.48,70.93,1,2,Friday,0,2015,2014-01,Medium,High Profit,High Discount,10.32,3.0,1.68,1,0,0
Government,France,Amarilla,High,1731,260,7,12117.0,1696.38,10420.62,8655.0,1765.6200000000008,2014-01-10,10,October,2014,16.94,16.94,14.0,1.02,5.0,-97.31,1765.6200000000008,16.94,1,2,Friday,0,2015,2014-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Government,Mexico,Amarilla,High,1727,260,7,12089.0,1692.46,10396.54,8635.0,1761.5400000000009,2013-01-10,10,October,2013,16.94,16.94,14.0,1.02,5.0,-97.31,1761.5400000000009,16.94,1,2,Thursday,0,2014,2013-01,Medium,Low Profit,High Discount,6.02,5.0,0.98,0,0,0
Midmarket,Mexico,Amarilla,High,1870,260,15,28050.0,3927.0,24123.0,18700.0,5423.0,2013-01-11,11,November,2013,22.48,22.48,14.0,2.9,10.0,-94.23,5423.0,22.48,1,2,Friday,0,2014,2013-01,Medium,Medium Profit,High Discount,12.9,10.0,2.1,0,0,0
Enterprise,France,Carretera,High,1174,3,125,146750.0,22012.5,124737.5,140880.0,-16142.5,2014-01-08,8,August,2014,-12.94,-12.94,15.0,-13.75,120.0,4066.67,-16142.5,-12.94,1,2,Wednesday,0,2015,2014-01,Enterprise,Loss,High Discount,106.25,120.0,18.75,0,1,0
Enterprise,Germany,Carretera,High,2767,3,125,345875.0,51881.25,293993.75,332040.0,-38046.25,2014-01-08,8,August,2014,-12.94,-12.94,15.0,-13.75,120.0,4066.67,-38046.25,-12.94,1,2,Wednesday,0,2015,2014-01,Enterprise,Loss,High Discount,106.25,120.0,18.75,0,1,0
Enterprise,Germany,Carretera,High,1085,3,125,135625.0,20343.75,115281.25,130200.0,-14918.75,2014-01-10,10,October,2014,-12.94,-12.94,15.0,-13.75,120.0,4066.67,-14918.75,-12.94,1,2,Friday,0,2015,2014-01,Enterprise,Loss,High Discount,106.25,120.0,18.75,0,1,0
Small Business,Mexico,Montana,High,546,5,300,163800.0,24570.0,139230.0,136500.0,2730.0,2014-01-10,10,October,2014,1.96,1.96,15.0,5.0,250.0,5900.0,2730.0,1.96,1,2,Friday,0,2015,2014-01,Enterprise,Low Profit,High Discount,255.0,250.0,45.0,0,0,0
Government,Germany,Paseo,High,1158,10,20,23160.0,3474.0,19686.0,11580.0,8106.0,2014-01-03,3,March,2014,41.18,41.18,15.0,7.0,10.0,100.0,8106.0,41.18,1,1,Friday,0,2014,2014-01,Medium,Medium Profit,High Discount,17.0,10.0,3.0,1,0,0
Midmarket,Canada,Paseo,High,1614,10,15,24210.0,3631.5,20578.5,16140.0,4438.5,2014-01-04,4,April,2014,21.57,21.57,15.0,2.75,10.0,50.0,4438.5,21.57,1,1,Saturday,1,2015,2014-01,Medium,Low Profit,High Discount,12.75,10.0,2.25,0,0,0
Government,Mexico,Paseo,High,2535,10,7,17745.0,2661.75,15083.25,12675.0,2408.25,2014-01-04,4,April,2014,15.97,15.97,15.0,0.95,5.0,-30.0,2408.25,15.97,1,1,Saturday,1,2015,2014-01,Medium,Low Profit,High Discount,5.95,5.0,1.05,0,0,0
Government,Mexico,Paseo,High,2851,10,350,997850.0,149677.5,848172.5,741260.0,106912.5,2014-01-05,5,May,2014,12.61,12.61,15.0,37.5,260.0,3400.0,106912.5,12.61,1,1,Sunday,1,2015,2014-01,Enterprise,High Profit,High Discount,297.5,260.0,52.5,0,0,0
Midmarket,Canada,Paseo,High,2559,10,15,38385.0,5757.75,32627.25,25590.0,7037.25,2014-01-08,8,August,2014,21.57,21.57,15.0,2.75,10.0,50.0,7037.25,21.57,1,2,Wednesday,0,2015,2014-01,Medium,Medium Profit,High Discount,12.75,10.0,2.25,0,0,0
Government,United States Of America,Paseo,High,267,10,20,5340.0,801.0,4539.0,2670.0,1869.0,2013-01-10,10,October,2013,41.18,41.18,15.0,7.0,10.0,100.0,1869.0,41.18,1,2,Thursday,0,2014,2013-01,Small,Low Profit,High Discount,17.0,10.0,3.0,1,0,0
Enterprise,Germany,Paseo,High,1085,10,125,135625.0,20343.75,115281.25,130200.0,-14918.75,2014-01-10,10,October,2014,-12.94,-12.94,15.0,-13.75,120.0,1150.0,-14918.75,-12.94,1,2,Friday,0,2015,2014-01,Enterprise,Loss,High Discount,106.25,120.0,18.75,0,1,0
Midmarket,Germany,Paseo,High,1175,10,15,17625.0,2643.75,14981.25,11750.0,3231.25,2014-01-10,10,October,2014,21.57,21.57,15.0,2.75,10.0,50.0,3231.25,21.57,1,2,Friday,0,2015,2014-01,Medium,Low Profit,High Discount,12.75,10.0,2.25,0,0,0
Government,United States Of America,Paseo,High,2007,10,350,702450.0,105367.5,597082.5,521820.0,75262.5,2013-01-11,11,November,2013,12.61,12.61,15.0,37.5,260.0,3400.0,75262.5,12.61,1,2,Friday,0,2014,2013-01,Enterprise,High Profit,High Discount,297.5,260.0,52.5,0,0,0
Government,Mexico,Paseo,High,2151,10,350,752850.0,112927.5,639922.5,559260.0,80662.5,2013-01-11,11,November,2013,12.61,12.61,15.0,37.5,260.0,3400.0,80662.5,12.61,1,2,Friday,0,2014,2013-01,Enterprise,High Profit,High Discount,297.5,260.0,52.5,0,0,0
Channel Partners,United States Of America,Paseo,High,914,10,12,10968.0,1645.2,9322.8,2742.0,6580.799999999999,2014-01-12,12,December,2014,70.59,70.59,15.0,7.2,3.0,20.0,6580.799999999999,70.59,1,2,Sunday,1,2015,2014-01,Small,Medium Profit,High Discount,10.2,3.0,1.8,1,0,0
Government,France,Paseo,High,293,10,20,5860.0,879.0,4981.0,2930.0,2051.0,2014-01-12,12,December,2014,41.18,41.18,15.0,7.0,10.0,100.0,2051.0,41.18,1,2,Sunday,1,2015,2014-01,Small,Low Profit,High Discount,17.0,10.0,3.0,1,0,0
